Id,Geographic Code,Geographic Value,Year,Sex,Rate,Low,High
25263011,COUNTRY,Antigua and Barbuda,2010,Female,1.32635,0.91002,1.82433
25263012,COUNTRY,Antigua and Barbuda,2000,Male,5.82983,4.34149,7.54071
25263013,COUNTRY,Antigua and Barbuda,2003,Male,8,6.07036,10.40069
25263014,COUNTRY,Antigua and Barbuda,2009,Female,1.77921,1.24052,2.40621
25263015,COUNTRY,Antigua and Barbuda,2011,Both sexes,7.80985,5.63817,10.85888
25263016,COUNTRY,Antigua and Barbuda,2013,Both sexes,1.53472,1.12203,2.02371
25263017,COUNTRY,Antigua and Barbuda,2007,Female,1.4068,0.9986,1.90976
25263018,COUNTRY,Antigua and Barbuda,2016,Both sexes,0,0,0
25263019,COUNTRY,Antigua and Barbuda,2009,Both sexes,5.49014,3.9678,7.52807
25263020,COUNTRY,Antigua and Barbuda,2005,Female,0,0,0
25263021,COUNTRY,Antigua and Barbuda,2012,Male,0,0,0
25263022,COUNTRY,Antigua and Barbuda,2003,Female,0,0,0
25263023,COUNTRY,Antigua and Barbuda,2001,Male,9.2741,6.89839,12.08964
25263024,COUNTRY,Antigua and Barbuda,2012,Female,0.66682,0.47351,0.90497
25263025,COUNTRY,Antigua and Barbuda,2016,Male,0,0,0
25263026,COUNTRY,Antigua and Barbuda,2005,Both sexes,0,0,0
25263027,COUNTRY,Antigua and Barbuda,2010,Both sexes,4.72851,3.3889,6.48212
25263028,COUNTRY,Antigua and Barbuda,2011,Male,6.42476,4.68172,8.93497
25263029,COUNTRY,Antigua and Barbuda,2005,Male,0,0,0
25263030,COUNTRY,Antigua and Barbuda,2002,Female,0,0,0
25263031,COUNTRY,Antigua and Barbuda,2006,Male,1.23876,0.92585,1.6192
25263032,COUNTRY,Antigua and Barbuda,2004,Male,2,1.51372,2.61444
25263033,COUNTRY,Antigua and Barbuda,2004,Female,0,0,0
25263034,COUNTRY,Antigua and Barbuda,2019,Both sexes,0,0,0
25263035,COUNTRY,Antigua and Barbuda,2002,Both sexes,2,1.49995,2.63499
25263036,COUNTRY,Antigua and Barbuda,2015,Female,0,0,0
25263037,COUNTRY,Antigua and Barbuda,2013,Female,0.50585,0.35874,0.69006
25263038,COUNTRY,Antigua and Barbuda,2018,Male,0,0,0
25263039,COUNTRY,Antigua and Barbuda,2015,Both sexes,0,0,0
25263040,COUNTRY,Antigua and Barbuda,2017,Both sexes,0,0,0
25263041,COUNTRY,Antigua and Barbuda,2002,Male,2,1.49995,2.63499
25263042,COUNTRY,Antigua and Barbuda,2014,Female,0.51362,0.35544,0.70038
25263043,COUNTRY,Antigua and Barbuda,2007,Male,4.67864,3.34382,6.2619
25263044,COUNTRY,Antigua and Barbuda,2006,Female,0.72078,0.51043,0.97156
25263045,COUNTRY,Antigua and Barbuda,2017,Female,0,0,0
25263046,COUNTRY,Antigua and Barbuda,2009,Male,3.71092,2.72728,5.12186
25263047,COUNTRY,Antigua and Barbuda,2015,Male,0,0,0
25263048,COUNTRY,Antigua and Barbuda,2013,Male,1.02886,0.76329,1.33365
25263049,COUNTRY,Antigua and Barbuda,2000,Female,1.17018,0.864,1.55423
25263050,COUNTRY,Antigua and Barbuda,2019,Female,0,0,0
25263051,COUNTRY,Antigua and Barbuda,2018,Female,0,0,0
25263052,COUNTRY,Antigua and Barbuda,2018,Both sexes,0,0,0
25263053,COUNTRY,Antigua and Barbuda,2017,Male,0,0,0
25263054,COUNTRY,Antigua and Barbuda,2016,Female,0,0,0
25263055,COUNTRY,Antigua and Barbuda,2004,Both sexes,2,1.51372,2.61444
25263056,COUNTRY,Antigua and Barbuda,2010,Male,3.40217,2.47888,4.6578
25263057,COUNTRY,Antigua and Barbuda,2008,Male,9.01612,6.58175,11.95393
25263898,COUNTRY,Australia,2000,Female,545.0855,467.3813,628.6925
25263899,COUNTRY,Australia,2017,Both sexes,1277.18,1040.874,1535.057
25263900,COUNTRY,Australia,2015,Both sexes,1243,1044.496,1454.623
25263901,COUNTRY,Australia,2007,Male,1205.651,1066.434,1357.09
25263902,COUNTRY,Australia,2018,Male,881.2781,713.0659,1066.56
25263903,COUNTRY,Australia,2007,Female,447.3492,381.1939,520.4512
25263904,COUNTRY,Australia,2010,Female,390.7914,330.5121,456.5675
25263905,COUNTRY,Australia,2011,Female,361.7429,303.6174,424.1495
25263906,COUNTRY,Australia,2014,Both sexes,1266,1076.227,1468.473
25263907,COUNTRY,Australia,2004,Male,1178.828,1044.316,1326.274
25263908,COUNTRY,Australia,2001,Both sexes,1791,1571.831,2024.614
25263909,COUNTRY,Australia,2019,Male,910.4305,725.3406,1115.505
25263910,COUNTRY,Australia,2003,Female,463.8158,394.6043,538.6744
25263911,COUNTRY,Australia,2017,Male,939.6515,773.1189,1120.35
25263912,COUNTRY,Australia,2008,Female,400.8592,339.4764,467.3264
25263913,COUNTRY,Australia,2004,Both sexes,1632,1432.075,1849.824
25263914,COUNTRY,Australia,2016,Male,983.6936,824.7044,1156.542
25263915,COUNTRY,Australia,2006,Male,1220.861,1079.675,1374.666
25263916,COUNTRY,Australia,2010,Both sexes,1451,1261.187,1654.956
25263917,COUNTRY,Australia,2016,Female,367.3064,295.3669,445.0271
25263918,COUNTRY,Australia,2014,Female,359.6401,294.9593,429.447
25263919,COUNTRY,Australia,2006,Both sexes,1648,1442.931,1870.807
25263920,COUNTRY,Australia,2007,Both sexes,1653,1447.628,1877.541
25263921,COUNTRY,Australia,2019,Female,334.3906,258.6935,419.9629
25263922,COUNTRY,Australia,2012,Male,964.7786,842.343,1093.635
25263923,COUNTRY,Australia,2011,Both sexes,1337,1155.735,1529.383
25263924,COUNTRY,Australia,2015,Male,891.6231,759.2758,1032.285
25263925,COUNTRY,Australia,2005,Female,446.2417,379.2332,518.6834
25263926,COUNTRY,Australia,2015,Female,351.3769,285.2198,422.3381
25263927,COUNTRY,Australia,2010,Male,1060.209,930.6747,1198.389
25263928,COUNTRY,Australia,2008,Both sexes,1519,1326.828,1728.101
25263929,COUNTRY,Australia,2003,Both sexes,1671,1464.055,1896.166
25263930,COUNTRY,Australia,2005,Both sexes,1677,1466.933,1904.372
25263931,COUNTRY,Australia,2008,Male,1118.141,987.3514,1260.775
25263932,COUNTRY,Australia,2012,Female,374.2214,312.7598,441.0825
25263933,COUNTRY,Australia,2005,Male,1230.758,1087.7,1385.689
25263934,COUNTRY,Australia,2002,Male,1280.5,1134.32,1436.943
25263935,COUNTRY,Australia,2018,Both sexes,1193.249,958.9921,1453.088
25263936,COUNTRY,Australia,2017,Female,337.5289,267.755,414.7067
25263937,COUNTRY,Australia,2002,Female,487.4996,417.1881,562.0618
25263938,COUNTRY,Australia,2013,Both sexes,1224,1048.112,1411.819
25263939,COUNTRY,Australia,2000,Male,1327.914,1173.875,1488.789
25263940,COUNTRY,Australia,2001,Female,490.159,418.5262,567.0621
25263941,COUNTRY,Australia,2000,Both sexes,1873,1641.257,2117.481
25263942,COUNTRY,Australia,2004,Female,453.1721,387.7591,523.5504
25263943,COUNTRY,Australia,2018,Female,311.9704,245.9262,386.5278
25263944,COUNTRY,Australia,2016,Both sexes,1351,1120.071,1601.569
25263945,COUNTRY,Australia,2006,Female,427.1388,363.2556,496.1407
25263946,COUNTRY,Australia,2019,Both sexes,1244.821,984.0342,1535.468
25263947,COUNTRY,Australia,2002,Both sexes,1768,1551.508,1999.005
25263948,COUNTRY,Australia,2012,Both sexes,1339,1155.103,1534.717
25263949,COUNTRY,Australia,2009,Female,429.9233,365.2263,500.1465
25263950,COUNTRY,Australia,2013,Male,875.7772,759.5161,999.9277
25263951,COUNTRY,Australia,2001,Male,1300.841,1153.305,1457.552
25263952,COUNTRY,Australia,2011,Male,975.2571,852.1178,1105.233
25263953,COUNTRY,Australia,2014,Male,906.3599,781.2678,1039.026
25263954,COUNTRY,Australia,2009,Both sexes,1555,1356.391,1771.847
25263955,COUNTRY,Australia,2009,Male,1125.077,991.1644,1271.7
25263956,COUNTRY,Australia,2013,Female,348.2228,288.5955,411.8916
25263957,COUNTRY,Australia,2003,Male,1207.184,1069.451,1357.492
25264798,COUNTRY,Austria,2004,Male,681.0233,597.6201,771.1698
25264799,COUNTRY,Austria,2012,Male,403.0992,345.5961,465.9219
25264800,COUNTRY,Austria,2010,Male,419.6606,362.1955,480.9155
25264801,COUNTRY,Austria,2007,Both sexes,712,611.0484,820.9176
25264802,COUNTRY,Austria,2007,Male,527.7637,458.0191,601.8014
25264803,COUNTRY,Austria,2011,Male,387.3698,333.5457,445.8897
25264804,COUNTRY,Austria,2018,Male,326.3885,263.5508,397.0073
25264805,COUNTRY,Austria,2000,Female,251.7894,211.9051,295.1711
25264806,COUNTRY,Austria,2013,Female,113.085,91.24663,137.6042
25264807,COUNTRY,Austria,2006,Male,544.4184,473.4124,619.9536
25264808,COUNTRY,Austria,2016,Female,134.4083,105.5228,167.1977
25264809,COUNTRY,Austria,2012,Both sexes,547,462.5653,640.3211
25264810,COUNTRY,Austria,2014,Female,120.3999,96.6072,146.8262
25264811,COUNTRY,Austria,2010,Both sexes,569,484.3068,661.1215
25264812,COUNTRY,Austria,2001,Female,261.6709,219.9515,306.8893
25264813,COUNTRY,Austria,2007,Female,184.2363,153.0293,219.1163
25264814,COUNTRY,Austria,2006,Female,208.5816,173.3093,248.3201
25264815,COUNTRY,Austria,2015,Male,361.6276,303.6427,425.8322
25264816,COUNTRY,Austria,2009,Both sexes,653,557.0953,757.7806
25264817,COUNTRY,Austria,2000,Male,754.2106,667.5968,847.8838
25264818,COUNTRY,Austria,2019,Both sexes,435.7483,343.3963,542.7025
25264819,COUNTRY,Austria,2014,Male,322.6001,273.3329,376.7845
25264820,COUNTRY,Austria,2019,Male,322.0175,256.8238,396.8065
25264821,COUNTRY,Austria,2001,Both sexes,988,861.8719,1125.898
25264822,COUNTRY,Austria,2015,Both sexes,494,408.2457,589.0855
25264823,COUNTRY,Austria,2006,Both sexes,753,646.7217,868.2737
25264824,COUNTRY,Austria,2004,Both sexes,905,784.6555,1034.936
25264825,COUNTRY,Austria,2017,Both sexes,433.7169,350.1295,526.5967
25264826,COUNTRY,Austria,2000,Both sexes,1006,879.502,1143.055
25264827,COUNTRY,Austria,2013,Both sexes,469,395.1658,551.1603
25264828,COUNTRY,Austria,2009,Female,160.8031,132.2201,193.6137
25264829,COUNTRY,Austria,2003,Female,265.8973,222.6122,312.838
25264830,COUNTRY,Austria,2003,Male,694.1027,609.8793,786.3398
25264831,COUNTRY,Austria,2003,Both sexes,960,832.4915,1099.178
25264832,COUNTRY,Austria,2008,Both sexes,700,599.6354,808.1336
25264833,COUNTRY,Austria,2017,Male,325.5631,266.5248,391.1115
25264834,COUNTRY,Austria,2008,Female,183.1685,151.777,219.1158
25264835,COUNTRY,Austria,2012,Female,143.9008,116.9692,174.3992
25264836,COUNTRY,Austria,2017,Female,108.1538,83.60474,135.4852
25264837,COUNTRY,Austria,2002,Both sexes,986,857.6434,1126.521
25264838,COUNTRY,Austria,2005,Female,203.6224,170.0144,240.3253
25264839,COUNTRY,Austria,2018,Female,102.2497,79.02398,129.0635
25264840,COUNTRY,Austria,2016,Both sexes,452,368.7068,545.5104
25264841,COUNTRY,Austria,2009,Male,492.1969,424.8752,564.1668
25264842,COUNTRY,Austria,2018,Both sexes,428.6382,342.5748,526.0709
25264843,COUNTRY,Austria,2008,Male,516.8315,447.8583,589.0178
25264844,COUNTRY,Austria,2013,Male,355.915,303.9192,413.5561
25264845,COUNTRY,Austria,2002,Female,274.7178,231.3485,321.2542
25264846,COUNTRY,Austria,2002,Male,711.2822,626.2949,805.2666
25264847,COUNTRY,Austria,2016,Male,317.5917,263.184,378.3128
25264848,COUNTRY,Austria,2001,Male,726.3291,641.9205,819.0088
25264849,COUNTRY,Austria,2004,Female,223.9767,187.0354,263.7658
25264850,COUNTRY,Austria,2011,Female,151.6302,123.865,183.4238
25264851,COUNTRY,Austria,2010,Female,149.3394,122.1114,180.206
25264852,COUNTRY,Austria,2014,Both sexes,443,369.9401,523.6107
25264853,COUNTRY,Austria,2015,Female,132.3724,104.6029,163.2533
25264854,COUNTRY,Austria,2011,Both sexes,539,457.4107,629.3135
25264855,COUNTRY,Austria,2019,Female,113.7308,86.57249,145.896
25264856,COUNTRY,Austria,2005,Both sexes,792,683.4527,908.9364
25264857,COUNTRY,Austria,2005,Male,588.3776,513.4383,668.6112
25265698,COUNTRY,Azerbaijan,2018,Male,644.3039,403.649,1001.844
25265699,COUNTRY,Azerbaijan,2018,Both sexes,804,501.6745,1254.231
25265700,COUNTRY,Azerbaijan,2003,Male,949.2529,711.193,1517.524
25265701,COUNTRY,Azerbaijan,2016,Both sexes,845,534.9855,1305.145
25265702,COUNTRY,Azerbaijan,2012,Both sexes,1300,853.0372,1995.279
25265703,COUNTRY,Azerbaijan,2019,Female,133.1235,80.86971,212.2192
25265704,COUNTRY,Azerbaijan,2001,Female,175.2312,128.5806,232.0902
25265705,COUNTRY,Azerbaijan,2005,Male,933.9787,676.9932,1477.503
25265706,COUNTRY,Azerbaijan,2008,Both sexes,1171,808.4672,1796.285
25265707,COUNTRY,Azerbaijan,2017,Male,665.4784,418.8591,1032.104
25265708,COUNTRY,Azerbaijan,2009,Both sexes,1035,702.7799,1574.284
25265709,COUNTRY,Azerbaijan,2014,Male,1005.232,654.012,1542.766
25265710,COUNTRY,Azerbaijan,2005,Female,251.0213,179.2852,342.7804
25265711,COUNTRY,Azerbaijan,2016,Male,673.4103,426.6885,1039.164
25265712,COUNTRY,Azerbaijan,2009,Male,817.1349,554.9842,1262.314
25265713,COUNTRY,Azerbaijan,2015,Male,796.8456,509.3099,1226.968
25265714,COUNTRY,Azerbaijan,2008,Female,246.0807,168.6352,348.6641
25265715,COUNTRY,Azerbaijan,2001,Both sexes,819,620.1209,1259.569
25265716,COUNTRY,Azerbaijan,2019,Both sexes,676.4242,416.0932,1065.828
25265717,COUNTRY,Azerbaijan,2003,Both sexes,1213,903.0111,1870.318
25265718,COUNTRY,Azerbaijan,2013,Male,1041.817,679.114,1599.906
25265719,COUNTRY,Azerbaijan,2017,Female,169.5216,105.6067,265.5086
25265720,COUNTRY,Azerbaijan,2019,Male,543.3007,335.2235,853.609
25265721,COUNTRY,Azerbaijan,2000,Both sexes,663,504.2768,1008.536
25265722,COUNTRY,Azerbaijan,2002,Both sexes,838,630.4273,1296.409
25265723,COUNTRY,Azerbaijan,2013,Both sexes,1296,844.1337,1975.67
25265724,COUNTRY,Azerbaijan,2006,Female,240.6009,168.8606,331.6288
25265725,COUNTRY,Azerbaijan,2002,Male,657.7068,498.4993,1057.279
25265726,COUNTRY,Azerbaijan,2000,Female,142.2435,104.9927,187.7219
25265727,COUNTRY,Azerbaijan,2014,Female,245.7677,158.9195,366.5322
25265728,COUNTRY,Azerbaijan,2016,Female,171.5897,108.297,265.9813
25265729,COUNTRY,Azerbaijan,2010,Female,214.6702,143.8226,309.8234
25265730,COUNTRY,Azerbaijan,2004,Female,192.2831,138.3177,259.1014
25265731,COUNTRY,Azerbaijan,2005,Both sexes,1185,856.2784,1820.284
25265732,COUNTRY,Azerbaijan,2011,Both sexes,1131,750.9964,1724.022
25265733,COUNTRY,Azerbaijan,2001,Male,643.7688,491.5403,1027.479
25265734,COUNTRY,Azerbaijan,2014,Both sexes,1251,812.9315,1909.298
25265735,COUNTRY,Azerbaijan,2007,Male,941.5254,658.2596,1489.09
25265736,COUNTRY,Azerbaijan,2000,Male,520.7565,399.2841,820.8146
25265737,COUNTRY,Azerbaijan,2006,Both sexes,1143,812.4751,1760.547
25265738,COUNTRY,Azerbaijan,2003,Female,263.7471,191.8181,352.7936
25265739,COUNTRY,Azerbaijan,2002,Female,180.2932,131.9279,239.1302
25265740,COUNTRY,Azerbaijan,2011,Male,900.5432,598.7759,1387.805
25265741,COUNTRY,Azerbaijan,2006,Male,902.3991,643.6144,1428.918
25265742,COUNTRY,Azerbaijan,2012,Female,262.8469,172.2495,386.2062
25265743,COUNTRY,Azerbaijan,2010,Both sexes,1030,692.0287,1565.417
25265744,COUNTRY,Azerbaijan,2017,Both sexes,835,524.4658,1297.612
25265745,COUNTRY,Azerbaijan,2018,Female,159.6961,98.02551,252.3876
25265746,COUNTRY,Azerbaijan,2010,Male,815.3298,548.2062,1255.593
25265747,COUNTRY,Azerbaijan,2004,Male,710.7169,524.5641,1136.205
25265748,COUNTRY,Azerbaijan,2015,Both sexes,995,634.3027,1533.115
25265749,COUNTRY,Azerbaijan,2013,Female,254.1831,165.0197,375.7645
25265750,COUNTRY,Azerbaijan,2007,Female,257.4746,178.7922,360.4012
25265751,COUNTRY,Azerbaijan,2008,Male,924.9193,639.832,1447.621
25265752,COUNTRY,Azerbaijan,2011,Female,230.4568,152.2205,336.2173
25265753,COUNTRY,Azerbaijan,2007,Both sexes,1199,837.0518,1849.491
25265754,COUNTRY,Azerbaijan,2004,Both sexes,903,662.8818,1395.307
25265755,COUNTRY,Azerbaijan,2015,Female,198.1544,124.9928,306.1468
25265756,COUNTRY,Azerbaijan,2009,Female,217.8651,147.7957,311.9708
25265757,COUNTRY,Azerbaijan,2012,Male,1037.153,680.7877,1609.073
25266598,COUNTRY,Burundi,2014,Both sexes,3307,2659,3956
25266599,COUNTRY,Burundi,2006,Male,1698.398,1361.682,2034.441
25266600,COUNTRY,Burundi,2008,Male,1842.905,1483.113,2202.011
25266601,COUNTRY,Burundi,2017,Both sexes,3774.339,3028.204,4536.465
25266602,COUNTRY,Burundi,2007,Both sexes,2623,2104,3143
25266603,COUNTRY,Burundi,2019,Male,2844.402,2280.088,3429.916
25266604,COUNTRY,Burundi,2009,Female,863.8149,696.2834,1031.346
25266605,COUNTRY,Burundi,2015,Both sexes,3498,2808,4187
25266606,COUNTRY,Burundi,2000,Male,1316.83,1017.944,1615.097
25266607,COUNTRY,Burundi,2005,Female,669.2969,532.3891,806.4769
25266608,COUNTRY,Burundi,2001,Female,623.8303,486.4202,761.5291
25266609,COUNTRY,Burundi,2012,Male,2150.492,1731.672,2569.311
25266610,COUNTRY,Burundi,2005,Male,1533.269,1219.631,1847.53
25266611,COUNTRY,Burundi,2017,Female,1146.251,919.6532,1377.706
25266612,COUNTRY,Burundi,2019,Both sexes,4089.192,3277.918,4930.942
25266613,COUNTRY,Burundi,2018,Both sexes,3929.359,3151.187,4730.498
25266614,COUNTRY,Burundi,2016,Male,2534.002,2034.281,3042.746
25266615,COUNTRY,Burundi,2002,Both sexes,1962.202,1537.526,2387.784
25266616,COUNTRY,Burundi,2013,Both sexes,3225,2590,3861
25266617,COUNTRY,Burundi,2014,Female,1039.06,835.4579,1242.975
25266618,COUNTRY,Burundi,2012,Both sexes,3127,2518,3736
25266619,COUNTRY,Burundi,2013,Male,2213.816,1777.917,2650.401
25266620,COUNTRY,Burundi,2013,Female,1011.184,812.0829,1210.599
25266621,COUNTRY,Burundi,2001,Both sexes,1967.647,1534.236,2401.968
25266622,COUNTRY,Burundi,2007,Male,1781.834,1429.271,2135.075
25266623,COUNTRY,Burundi,2003,Both sexes,2060.209,1621.828,2497.688
25266624,COUNTRY,Burundi,2017,Male,2628.088,2108.551,3158.759
25266625,COUNTRY,Burundi,2000,Both sexes,1935.836,1496.452,2374.31
25266626,COUNTRY,Burundi,2014,Male,2267.94,1823.542,2713.025
25266627,COUNTRY,Burundi,2003,Female,650.3061,511.931,788.3965
25266628,COUNTRY,Burundi,2010,Female,899.9205,725.7524,1074.089
25266629,COUNTRY,Burundi,2011,Both sexes,2952,2381,3523
25266630,COUNTRY,Burundi,2004,Male,1459.37,1155.36,1763.999
25266631,COUNTRY,Burundi,2003,Male,1409.903,1109.897,1709.291
25266632,COUNTRY,Burundi,2006,Both sexes,2522,2022,3021
25266633,COUNTRY,Burundi,2011,Male,2030.916,1638.079,2423.752
25266634,COUNTRY,Burundi,2002,Male,1338.578,1048.872,1628.902
25266635,COUNTRY,Burundi,2009,Both sexes,2774,2236,3312
25266636,COUNTRY,Burundi,2000,Female,619.0054,478.5075,759.2125
25266637,COUNTRY,Burundi,2019,Female,1244.79,997.8298,1501.027
25266638,COUNTRY,Burundi,2010,Both sexes,2878,2321,3435
25266639,COUNTRY,Burundi,2002,Female,623.6242,488.6543,758.8819
25266640,COUNTRY,Burundi,2004,Female,659.4334,522.0631,797.0834
25266641,COUNTRY,Burundi,2016,Both sexes,3651,2931,4384
25266642,COUNTRY,Burundi,2011,Female,921.0842,742.9206,1099.248
25266643,COUNTRY,Burundi,2018,Female,1202.361,964.2449,1447.505
25266644,COUNTRY,Burundi,2010,Male,1978.079,1595.248,2360.911
25266645,COUNTRY,Burundi,2016,Female,1116.998,896.719,1341.254
25266646,COUNTRY,Burundi,2008,Female,841.0945,676.8868,1004.989
25266647,COUNTRY,Burundi,2004,Both sexes,2118.803,1677.423,2561.082
25266648,COUNTRY,Burundi,2018,Male,2726.998,2186.942,3282.993
25266649,COUNTRY,Burundi,2005,Both sexes,2202.566,1752.02,2654.006
25266650,COUNTRY,Burundi,2015,Female,1084.678,870.7192,1298.327
25266651,COUNTRY,Burundi,2006,Female,823.602,660.3185,986.5589
25266652,COUNTRY,Burundi,2015,Male,2413.322,1937.281,2888.673
25266653,COUNTRY,Burundi,2008,Both sexes,2684,2160,3207
25266654,COUNTRY,Burundi,2009,Male,1910.185,1539.717,2280.654
25266655,COUNTRY,Burundi,2012,Female,976.5083,786.3281,1166.689
25266656,COUNTRY,Burundi,2001,Male,1343.816,1047.816,1640.439
25266657,COUNTRY,Burundi,2007,Female,841.1664,674.729,1007.925
25267498,COUNTRY,Belgium,2006,Both sexes,1115,981.2312,1261.296
25267499,COUNTRY,Belgium,2014,Both sexes,750,639.3591,871.8653
25267500,COUNTRY,Belgium,2017,Male,466.1699,385.6945,555.0913
25267501,COUNTRY,Belgium,2003,Both sexes,1251,1105.524,1405.999
25267502,COUNTRY,Belgium,2018,Both sexes,623,501.8583,760.8579
25267503,COUNTRY,Belgium,2008,Both sexes,1015,888.1062,1152.056
25267504,COUNTRY,Belgium,2003,Male,931.1688,833.4386,1034.744
25267505,COUNTRY,Belgium,2016,Both sexes,657,544.2812,782.6728
25267506,COUNTRY,Belgium,2004,Male,927.6395,831.5556,1031.868
25267507,COUNTRY,Belgium,2007,Male,915.4744,813.8562,1023.032
25267508,COUNTRY,Belgium,2007,Female,244.5256,205.6242,287.8394
25267509,COUNTRY,Belgium,2004,Both sexes,1198,1060.981,1346.495
25267510,COUNTRY,Belgium,2005,Male,853.3127,760.8036,953.8477
25267511,COUNTRY,Belgium,2011,Both sexes,902,781.3942,1035.167
25267512,COUNTRY,Belgium,2017,Female,161.8301,126.6359,201.2984
25267513,COUNTRY,Belgium,2013,Male,576.3569,501.2041,658.4816
25267514,COUNTRY,Belgium,2004,Female,270.3605,229.4254,314.627
25267515,COUNTRY,Belgium,2017,Both sexes,628,512.3304,756.3897
25267516,COUNTRY,Belgium,2015,Both sexes,755,632.7303,890.2621
25267517,COUNTRY,Belgium,2012,Female,190.7995,157.054,228.3072
25267518,COUNTRY,Belgium,2009,Both sexes,1023,892.5713,1165.104
25267519,COUNTRY,Belgium,2018,Female,162.5762,126.3328,206.1138
25267520,COUNTRY,Belgium,2002,Female,379.8552,325.6182,437.9356
25267521,COUNTRY,Belgium,2019,Both sexes,666,530.9302,820.9525
25267522,COUNTRY,Belgium,2015,Female,202.6959,162.6454,247.4696
25267523,COUNTRY,Belgium,2009,Male,775.0059,685.5999,871.424
25267524,COUNTRY,Belgium,2000,Female,461.337,398.1416,528.9018
25267525,COUNTRY,Belgium,2002,Male,1057.145,946.6705,1172.58
25267526,COUNTRY,Belgium,2011,Female,213.9187,176.3995,255.312
25267527,COUNTRY,Belgium,2000,Both sexes,1712,1520.562,1914.573
25267528,COUNTRY,Belgium,2006,Male,838.2243,747.967,936.6741
25267529,COUNTRY,Belgium,2013,Both sexes,778,666.1523,900.853
25267530,COUNTRY,Belgium,2010,Female,218.1023,181.6854,258.0094
25267531,COUNTRY,Belgium,2001,Male,1214.415,1087.815,1345.825
25267532,COUNTRY,Belgium,2001,Both sexes,1633,1447.197,1828.826
25267533,COUNTRY,Belgium,2005,Both sexes,1154,1014.617,1305.423
